Search_Tgt,Target_name,RA(J2000),Dec(J2000),NAIF_ID,Instrument/Mode,AORKEY,AOR_label,reqbegintime,reqendtime,progid,PI
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57007360,MGP15_OB151076_OB150448_W4_E08_T057_wk709_p8_s0054,2015-07-02 19:25:56,2015-07-02 19:34:25,11192,"Gould, Andrew"
GRB010612,MB150237_OB151076,269.467667,-31.4725,,IRAC Map PC,56982016,MGP15_MB150237_OB151076_W4_E08_T008_wk709_p8_s0039,2015-07-02 17:23:12,2015-07-02 17:31:39,11192,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,56987136,MGP15_OB151076_OB150845_W4_E07_T048_wk709_p7_s0025,2015-07-01 16:52:19,2015-07-01 17:00:36,11192,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,56985600,MGP15_OB151076_OB150845_W4_E03_T022_wk709_p3_s0064,2015-06-28 07:28:53,2015-06-28 07:37:11,11192,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57005056,MGP15_OB151076_OB150845_W4_E04_T028_wk709_p4_s0022,2015-06-29 02:27:39,2015-06-29 02:35:57,11192,"Gould, Andrew"
GRB010612,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57000704,MGP15_OB150448_OB151076_W4_E01_T011_wk709_p1_s0151,2015-06-26 15:24:44,2015-06-26 15:33:12,11192,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57001472,MGP15_OB151076_OB150448_W4_E06_T041_wk709_p6_s0004,2015-06-30 18:52:12,2015-06-30 19:00:39,11192,"Gould, Andrew"
GRB010612,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57050624,MGP15_OB150845_OB151076_W4_E01_T002_wk709_p1_s0052,2015-06-26 02:00:27,2015-06-26 02:08:46,11192,"Gould, Andrew"
GRB010612,OB151189_MB150240,270.735,-30.373056,,IRAC Map PC,57078784,MGP15_OB151189_MB150240_W4_E04_T004_wk709_p4_s0017,2015-06-29 01:48:27,2015-06-29 01:56:47,11192,"Gould, Andrew"
GRB010612,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57045760,MGP15_OB150845_OB151076_W4_E02_T008_wk709_p2_s0066,2015-06-27 12:34:55,2015-06-27 12:43:13,11192,"Gould, Andrew"
GRB010612,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57016832,MGP15_OB150845_OB151076_W4_E05_T018_wk709_p5_s0015,2015-06-30 05:04:40,2015-06-30 05:12:59,11192,"Gould, Andrew"
GRB010612,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57058816,MGP15_OB150845_OB151076_W4_E08_T027_wk709_p8_s0013,2015-07-02 13:43:56,2015-07-02 13:52:14,11192,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57080832,MGP15_OB151076_OB150845_W4_E03_T024_wk709_p3_s0100,2015-06-28 12:26:29,2015-06-28 12:34:47,11192,"Gould, Andrew"
GRB010612,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57064960,MGP15_OB150845_OB151076_W4_E06_T023_wk709_p6_s0072,2015-07-01 04:09:18,2015-07-01 04:17:36,11192,"Gould, Andrew"
GRB010612,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57019904,MGP15_OB150448_OB151076_W4_E03_T025_wk709_p3_s0114,2015-06-28 14:26:24,2015-06-28 14:34:53,11192,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57018624,MGP15_OB151076_OB150448_W4_E03_T017_wk709_p3_s0006,2015-06-27 23:26:05,2015-06-27 23:34:33,11192,"Gould, Andrew"
GRB010612,OB151076_MB150240,270.744792,-32.853694,,IRAC Map PC,57130240,MGP15_OB151076_MB150240_W4_E05_T035_wk709_p5_s0005,2015-06-30 03:37:30,2015-06-30 03:45:42,11192,"Gould, Andrew"
GRB010612,OB150845_MB150240,271.088708,-31.580556,,IRAC Map PC,57138176,MGP15_OB150845_MB150240_W4_E03_T010_wk709_p3_s0040,2015-06-28 04:07:01,2015-06-28 04:15:09,11192,"Gould, Andrew"
GRB010612,MB150240_OB150845,270.58720800000003,-31.997111,,IRAC Map PC,57141504,MGP15_MB150240_OB150845_W4_E07_T007_wk709_p7_s0047,2015-07-01 20:23:21,2015-07-01 20:31:29,11192,"Gould, Andrew"
GRB010612,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57134592,MGP15_OB150845_OB151076_W4_E04_T013_wk709_p4_s0007,2015-06-29 00:20:00,2015-06-29 00:28:18,11192,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57132800,MGP15_OB151076_OB150448_W4_E02_T012_wk709_p2_s0007,2015-06-27 04:30:19,2015-06-27 04:38:47,11192,"Gould, Andrew"
GRB010612,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57139200,MGP15_OB150845_OB151076_W4_E01_T004_wk709_p1_s0104,2015-06-26 08:54:10,2015-06-26 09:02:29,11192,"Gould, Andrew"
GRB010612,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57142016,MGP15_OB150845_OB151076_W4_E03_T009_wk709_p3_s0019,2015-06-28 01:12:43,2015-06-28 01:21:01,11192,"Gould, Andrew"
GRB010612,OB150845_OB151076,271.088708,-31.580556,,IRAC Map PC,57118208,MGP15_OB150845_OB151076_W4_E05_T019_wk709_p5_s0049,2015-06-30 09:40:24,2015-06-30 09:48:43,11192,"Gould, Andrew"
GRB010612,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57109504,MGP15_OB150448_OB151076_W4_E02_T015_wk709_p2_s0042,2015-06-27 09:04:47,2015-06-27 09:13:14,11192,"Gould, Andrew"
GRB010612,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57086208,MGP15_OB150448_OB151076_W4_E08_T055_wk709_p8_s0027,2015-07-02 15:46:17,2015-07-02 15:54:46,11192,"Gould, Andrew"
GRB010612,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57087232,MGP15_OB150448_OB151076_W4_E04_T033_wk709_p4_s0098,2015-06-29 13:31:46,2015-06-29 13:40:16,11192,"Gould, Andrew"
GRB010612,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57098752,MGP15_OB150448_OB151076_W4_E07_T049_wk709_p7_s0038,2015-07-01 19:12:37,2015-07-01 19:21:05,11192,"Gould, Andrew"
GRB010612,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57103616,MGP15_OB150448_OB151076_W4_E04_T031_wk709_p4_s0074,2015-06-29 10:00:02,2015-06-29 10:08:31,11192,"Gould, Andrew"
GRB010612,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57118464,MGP15_OB150448_OB151076_W4_E01_T007_wk709_p1_s0084,2015-06-26 06:08:53,2015-06-26 06:17:22,11192,"Gould, Andrew"
GRB010612,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57120256,MGP15_OB150448_OB151076_W4_E03_T021_wk709_p3_s0048,2015-06-28 05:13:12,2015-06-28 05:21:40,11192,"Gould, Andrew"
GRB010612,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57123328,MGP15_OB150448_OB151076_W4_E01_T003_wk709_p1_s0039,2015-06-26 00:12:10,2015-06-26 00:20:40,11192,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57180928,MGP15_OB151076_OB150845_W4_E04_T032_wk709_p4_s0085,2015-06-29 11:36:15,2015-06-29 11:44:34,11192,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57169152,MGP15_OB151076_OB150845_W4_E07_T052_wk709_p7_s0072,2015-07-01 23:38:04,2015-07-01 23:46:22,11192,"Gould, Andrew"
GRB010612,OB150845_MB150240,271.088708,-31.580556,,IRAC Map PC,57165568,MGP15_OB150845_MB150240_W4_E02_T006_wk709_p2_s0006,2015-06-27 04:21:15,2015-06-27 04:29:23,11192,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57176576,MGP15_OB151076_OB150845_W4_E08_T058_wk709_p8_s0059,2015-07-02 20:09:17,2015-07-02 20:17:36,11192,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57181184,MGP15_OB151076_OB150845_W4_E01_T006_wk709_p1_s0072,2015-06-26 04:41:22,2015-06-26 04:49:41,11192,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57154048,MGP15_OB151076_OB150845_W4_E05_T040_wk709_p5_s0082,2015-06-30 14:03:05,2015-06-30 14:11:24,11192,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57182464,MGP15_OB151076_OB150845_W4_E06_T044_wk709_p6_s0035,2015-06-30 23:04:12,2015-06-30 23:12:30,11192,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57169664,MGP15_OB151076_OB150845_W4_E04_T030_wk709_p4_s0052,2015-06-29 06:48:19,2015-06-29 06:56:38,11192,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57206528,MGP15_OB151076_OB150845_W5_E03_T024_wk710_p3_s0109,2015-07-05 19:38:50,2015-07-05 19:47:09,11193,"Gould, Andrew"
GRB010612,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57204224,MGP15_OB150448_OB151076_W5_E02_T011_wk710_p2_s0080,2015-07-04 04:41:20,2015-07-04 04:49:50,11193,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57207552,MGP15_OB151076_OB150845_W5_E06_T048_wk710_p6_s0101,2015-07-08 15:55:47,2015-07-08 16:04:05,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57231616,MGP15_OB151076_OB150448_W5_E03_T022_wk710_p3_s0075,2015-07-05 15:20:26,2015-07-05 15:28:55,11193,"Gould, Andrew"
GRB010612,OB151076_MB150240,270.744792,-32.853694,,IRAC Map PC,57234688,MGP15_OB151076_MB150240_W5_E03_T021_wk710_p3_s0063,2015-07-05 13:28:35,2015-07-05 13:36:46,11193,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57214208,MGP15_OB151076_OB150845_W5_E03_T026_wk710_p3_s0145,2015-07-06 00:14:01,2015-07-06 00:22:19,11193,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57220864,MGP15_OB151076_OB150845_W5_E02_T016_wk710_p2_s0143,2015-07-04 13:03:43,2015-07-04 13:12:01,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57216768,MGP15_OB151076_OB150448_W5_E07_T056_wk710_p7_s0094,2015-07-09 14:30:00,2015-07-09 14:38:29,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57226752,MGP15_OB151076_OB150448_W5_E02_T012_wk710_p2_s0092,2015-07-04 06:19:35,2015-07-04 06:28:05,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57233920,MGP15_OB151076_OB150448_W5_E02_T015_wk710_p2_s0127,2015-07-04 10:54:32,2015-07-04 11:03:00,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57243392,MGP15_OB151076_OB150448_W5_E03_T027_wk710_p3_s0159,2015-07-06 02:07:19,2015-07-06 02:15:47,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57251584,MGP15_OB151076_OB150448_W5_E05_T036_wk710_p5_s0047,2015-07-07 13:40:41,2015-07-07 13:49:11,11193,"Gould, Andrew"
GRB010612,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57253632,MGP15_OB150448_OB151076_W5_E02_T009_wk710_p2_s0050,2015-07-04 00:51:43,2015-07-04 01:00:13,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57253376,MGP15_OB151076_OB150448_W5_E02_T010_wk710_p2_s0062,2015-07-04 02:30:47,2015-07-04 02:39:17,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57252352,MGP15_OB151076_OB150448_W5_E03_T020_wk710_p3_s0057,2015-07-05 12:47:37,2015-07-05 12:56:05,11193,"Gould, Andrew"
GRB010612,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57245696,MGP15_OB150448_OB151076_W5_E01_T001_wk710_p1_s0013,2015-07-03 06:10:48,2015-07-03 06:19:18,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57254912,MGP15_OB151076_OB150448_W5_E07_T050_wk710_p7_s0008,2015-07-09 03:05:11,2015-07-09 03:13:39,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57257216,MGP15_OB151076_OB150448_W5_E06_T044_wk710_p6_s0044,2015-07-08 08:17:30,2015-07-08 08:26:01,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57268480,MGP15_OB151076_OB150448_W5_E05_T038_wk710_p5_s0067,2015-07-07 16:05:49,2015-07-07 16:14:19,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57278208,MGP15_OB151076_OB150448_W5_E01_T004_wk710_p1_s0053,2015-07-03 11:35:49,2015-07-03 11:44:19,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57266432,MGP15_OB151076_OB150448_W5_E01_T002_wk710_p1_s0025,2015-07-03 07:49:09,2015-07-03 07:57:38,11193,"Gould, Andrew"
GRB010612,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57240064,MGP15_OB150448_OB151076_W5_E03_T017_wk710_p3_s0016,2015-07-05 07:24:05,2015-07-05 07:32:33,11193,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57326080,MGP15_OB151076_OB150845_W5_E05_T034_wk710_p5_s0018,2015-07-07 09:48:12,2015-07-07 09:56:31,11193,"Gould, Andrew"
GRB010612,OB151076_MB150240,270.744792,-32.853694,,IRAC Map PC,57335808,MGP15_OB151076_MB150240_W5_E03_T029_wk710_p3_s0181,2015-07-06 04:57:19,2015-07-06 05:05:30,11193,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57323776,MGP15_OB151076_OB150845_W5_E06_T046_wk710_p6_s0066,2015-07-08 11:02:07,2015-07-08 11:10:26,11193,"Gould, Andrew"
GRB010612,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57322240,MGP15_OB150448_OB151076_W5_E06_T049_wk710_p6_s0123,2015-07-08 18:37:21,2015-07-08 18:45:49,11193,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57318144,MGP15_OB151076_OB150845_W5_E02_T008_wk710_p2_s0025,2015-07-03 21:27:19,2015-07-03 21:35:38,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57314304,MGP15_OB151076_OB150448_W5_E03_T030_wk710_p3_s0194,2015-07-06 06:44:46,2015-07-06 06:53:16,11193,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57314048,MGP15_OB151076_OB150845_W5_E01_T006_wk710_p1_s0073,2015-07-03 14:01:41,2015-07-03 14:10:00,11193,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57299712,MGP15_OB151076_OB150845_W5_E06_T042_wk710_p6_s0017,2015-07-08 04:43:07,2015-07-08 04:51:27,11193,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57302272,MGP15_OB151076_OB150845_W5_E07_T054_wk710_p7_s0056,2015-07-09 09:25:28,2015-07-09 09:33:46,11193,"Gould, Andrew"
GRB010612,MB150240_OB150448,270.58720800000003,-31.997111,,IRAC Map PC,57312256,MGP15_MB150240_OB150448_W5_E02_T002_wk710_p2_s0101,2015-07-04 07:20:09,2015-07-04 07:28:33,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57334272,MGP15_OB151076_OB150448_W5_E03_T031_wk710_p3_s0211,2015-07-06 08:46:17,2015-07-06 08:54:47,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57340160,MGP15_OB151076_OB150448_W5_E05_T039_wk710_p5_s0083,2015-07-07 18:07:11,2015-07-07 18:15:41,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57341952,MGP15_OB151076_OB150448_W5_E03_T023_wk710_p3_s0092,2015-07-05 17:21:32,2015-07-05 17:30:01,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57339392,MGP15_OB151076_OB150448_W5_E06_T041_wk710_p6_s0004,2015-07-08 02:58:14,2015-07-08 03:06:44,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57361408,MGP15_OB151076_OB150448_W5_E02_T007_wk710_p2_s0009,2015-07-03 19:25:28,2015-07-03 19:33:58,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57349888,MGP15_OB151076_OB150448_W5_E03_T028_wk710_p3_s0175,2015-07-06 04:10:45,2015-07-06 04:19:14,11193,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57394176,MGP15_OB151076_OB150845_W5_E05_T040_wk710_p5_s0102,2015-07-07 20:42:47,2015-07-07 20:51:06,11193,"Gould, Andrew"
GRB010612,OB150845_OB150149,271.088708,-31.580556,,IRAC Map PC,57345024,MGP15_OB150845_OB150149_W5_E03_T014_wk710_p3_s0172,2015-07-06 03:51:41,2015-07-06 04:00:00,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57345792,MGP15_OB151076_OB150448_W5_E06_T047_wk710_p6_s0082,2015-07-08 13:04:06,2015-07-08 13:12:37,11193,"Gould, Andrew"
GRB010612,OB150448_OB151076,272.559917,-31.752610999999998,,IRAC Map PC,57352704,MGP15_OB150448_OB151076_W5_E03_T025_wk710_p3_s0134,2015-07-05 22:44:50,2015-07-05 22:53:19,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57353728,MGP15_OB151076_OB150448_W5_E07_T055_wk710_p7_s0072,2015-07-09 11:26:41,2015-07-09 11:35:10,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57351424,MGP15_OB151076_OB150448_W5_E06_T043_wk710_p6_s0032,2015-07-08 06:45:59,2015-07-08 06:54:29,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57364480,MGP15_OB151076_OB150448_W5_E03_T019_wk710_p3_s0043,2015-07-05 10:59:11,2015-07-05 11:07:39,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57363456,MGP15_OB151076_OB150448_W5_E02_T014_wk710_p2_s0111,2015-07-04 08:45:21,2015-07-04 08:53:52,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57347072,MGP15_OB151076_OB150448_W5_E05_T035_wk710_p5_s0033,2015-07-07 11:50:43,2015-07-07 11:59:13,11193,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57348096,MGP15_OB151076_OB150845_W5_E04_T032_wk710_p4_s0009,2015-07-06 18:41:45,2015-07-06 18:50:04,11193,"Gould, Andrew"
GRB010612,OB151076_OB150845,270.744792,-32.853694,,IRAC Map PC,57347328,MGP15_OB151076_OB150845_W5_E03_T018_wk710_p3_s0028,2015-07-05 08:56:58,2015-07-05 09:05:16,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57366272,MGP15_OB151076_OB150448_W5_E05_T033_wk710_p5_s0005,2015-07-07 08:03:04,2015-07-07 08:11:34,11193,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57369088,MGP15_OB151076_OB150448_W5_E01_T003_wk710_p1_s0041,2015-07-03 09:51:29,2015-07-03 09:59:59,11193,"Gould, Andrew"
GRB010612,OB150845_OB150149,271.088708,-31.580556,,IRAC Map PC,57448448,MGP15_OB150845_OB150149_W6_E03_T004_wk711_p3_s0139,2015-07-12 18:44:27,2015-07-12 18:52:47,11194,"Gould, Andrew"
GRB010612,OB150845_OB150149,271.088708,-31.580556,,IRAC Map PC,57449984,MGP15_OB150845_OB150149_W6_E05_T005_wk711_p5_s0011,2015-07-13 19:45:27,2015-07-13 19:53:47,11194,"Gould, Andrew"
GRB010612,OB150845_OB150149,271.088708,-31.580556,,IRAC Map PC,57464064,MGP15_OB150845_OB150149_W6_E03_T003_wk711_p3_s0035,2015-07-12 04:07:45,2015-07-12 04:16:04,11194,"Gould, Andrew"
GRB010612,OB150845_OB150149,271.088708,-31.580556,,IRAC Map PC,57424896,MGP15_OB150845_OB150149_W6_E06_T007_wk711_p6_s0037,2015-07-15 12:14:36,2015-07-15 12:22:56,11194,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57431552,MGP15_OB151076_OB150448_W6_E03_T004_wk711_p3_s0140,2015-07-12 18:53:39,2015-07-12 19:02:08,11194,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57450752,MGP15_OB151076_OB150448_W6_E03_T003_wk711_p3_s0036,2015-07-12 04:16:55,2015-07-12 04:25:24,11194,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57459712,MGP15_OB151076_OB150448_W6_E01_T001_wk711_p1_s0069,2015-07-10 06:44:38,2015-07-10 06:53:07,11194,"Gould, Andrew"
GRB010612,OB150845_OB150149,271.088708,-31.580556,,IRAC Map PC,57505792,MGP15_OB150845_OB150149_W6_E01_T001_wk711_p1_s0068,2015-07-10 06:35:26,2015-07-10 06:43:46,11194,"Gould, Andrew"
GRB010612,OB150845_OB150149,271.088708,-31.580556,,IRAC Map PC,57601792,MGP15_OB150845_OB150149_W6_E05_T006_wk711_p5_s0112,2015-07-14 09:54:50,2015-07-14 10:03:11,11194,"Gould, Andrew"
GRB010612,OB150845_OB150149,271.088708,-31.580556,,IRAC Map PC,57590784,MGP15_OB150845_OB150149_W6_E02_T002_wk711_p2_s0027,2015-07-11 07:02:07,2015-07-11 07:10:28,11194,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57581568,MGP15_OB151076_OB150448_W6_E06_T007_wk711_p6_s0038,2015-07-15 12:23:47,2015-07-15 12:32:16,11194,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57590272,MGP15_OB151076_OB150448_W6_E05_T006_wk711_p5_s0113,2015-07-14 10:04:03,2015-07-14 10:12:34,11194,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57603328,MGP15_OB151076_OB150448_W6_E05_T005_wk711_p5_s0012,2015-07-13 19:54:39,2015-07-13 20:03:09,11194,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57548544,MGP15_OB151076_OB150448_W6_E02_T002_wk711_p2_s0028,2015-07-11 07:11:25,2015-07-11 07:19:55,11194,"Gould, Andrew"
GRB010612,OB150845_OB150149,271.088708,-31.580556,,IRAC Map PC,57632000,MGP15_OB150845_OB150149_W7_E02_T011_wk712_p2_s0097,2015-07-18 12:09:29,2015-07-18 12:17:51,11195,"Gould, Andrew"
GRB010612,OB150845_OB150149,271.088708,-31.580556,,IRAC Map PC,57650688,MGP15_OB150845_OB150149_W7_E01_T009_wk712_p1_s0088,2015-07-17 09:51:06,2015-07-17 09:59:26,11195,"Gould, Andrew"
GRB010612,OB150845_OB150149,271.088708,-31.580556,,IRAC Map PC,57619200,MGP15_OB150845_OB150149_W7_E03_T013_wk712_p3_s0069,2015-07-19 04:46:40,2015-07-19 04:55:02,11195,"Gould, Andrew"
GRB010612,OB150845_OB150149,271.088708,-31.580556,,IRAC Map PC,57661696,MGP15_OB150845_OB150149_W7_E03_T014_wk712_p3_s0111,2015-07-19 10:11:02,2015-07-19 10:19:24,11195,"Gould, Andrew"
GRB010612,OB150845_OB150149,271.088708,-31.580556,,IRAC Map PC,57665792,MGP15_OB150845_OB150149_W7_E03_T012_wk712_p3_s0022,2015-07-18 22:28:52,2015-07-18 22:37:13,11195,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57623296,MGP15_OB151076_OB150448_W7_E01_T009_wk712_p1_s0089,2015-07-17 10:00:18,2015-07-17 10:08:48,11195,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57671168,MGP15_OB151076_OB150448_W7_E03_T012_wk712_p3_s0023,2015-07-18 22:38:05,2015-07-18 22:46:36,11195,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57668352,MGP15_OB151076_OB150448_W7_E03_T014_wk712_p3_s0112,2015-07-19 10:20:16,2015-07-19 10:28:48,11195,"Gould, Andrew"
GRB010612,OB150845_OB150149,271.088708,-31.580556,,IRAC Map PC,57681920,MGP15_OB150845_OB150149_W7_E02_T010_wk712_p2_s0032,2015-07-18 02:59:30,2015-07-18 03:07:51,11195,"Gould, Andrew"
GRB010612,OB150845_OB150149,271.088708,-31.580556,,IRAC Map PC,57706240,MGP15_OB150845_OB150149_W7_E01_T008_wk712_p1_s0007,2015-07-16 22:20:07,2015-07-16 22:28:27,11195,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57683712,MGP15_OB151076_OB150448_W7_E01_T008_wk712_p1_s0008,2015-07-16 22:29:18,2015-07-16 22:37:47,11195,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57687808,MGP15_OB151076_OB150448_W7_E02_T010_wk712_p2_s0033,2015-07-18 03:08:43,2015-07-18 03:17:13,11195,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57703424,MGP15_OB151076_OB150448_W7_E02_T011_wk712_p2_s0098,2015-07-18 12:18:42,2015-07-18 12:27:13,11195,"Gould, Andrew"
GRB010612,OB151076_OB150448,270.744792,-32.853694,,IRAC Map PC,57692160,MGP15_OB151076_OB150448_W7_E03_T013_wk712_p3_s0070,2015-07-19 04:55:54,2015-07-19 05:04:26,11195,"Gould, Andrew"
